SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SPHEREGSL,EQ,61.5,62.25,61.25,61.55,61.95,60.85,53393,3295577.9,10-JUL-2017,75,INE737B01033
SPIC,EQ,28.05,28.25,27.4,27.55,27.5,27.85,62823,1740282,10-JUL-2017,179,INE147A01011
SPICEMOBI,EQ,17.55,17.95,16.45,17.8,17.6,17.9,6040,105183.05,10-JUL-2017,50,INE927C01020
SPLIL,EQ,20.3,22.8,20.3,22.4,22.45,21.7,2879,64533.05,10-JUL-2017,23,INE978G01016
SPMLINFRA,EQ,160.1,165.25,160.1,163.35,163.6,165.95,30281,4931781.35,10-JUL-2017,421,INE937A01023
SPYL,EQ,0.3,0.3,0.25,0.25,0.25,0.3,171122,44474.45,10-JUL-2017,16,INE268L01020
SQSBFSI,EQ,541.5,548,516.4,541.85,544,549.4,1393,755596.65,10-JUL-2017,106,INE201K01015
SREEL,BE,162.05,174,162.05,169,169,169.8,658,111796.85,10-JUL-2017,23,INE099F01013
SREIBNPNCD,NJ,1010,1010,1006.6,1006.6,1006.6,1008.5,200,201660,10-JUL-2017,2,INE881J07EL2
SREINFRA,EQ,113,116.9,105.95,116.3,116,114.1,376500,43627829.95,10-JUL-2017,2007,INE872A01014
SREINFRA,Y1,1017.5,1017.5,1017.5,1017.5,1017.5,1017.5,5,5087.5,10-JUL-2017,1,INE872A07UB7
SREINFRA,Y8,1009,1009,1006.51,1006.51,1006.51,1004.95,400,403102,10-JUL-2017,2,INE872A07UI2
SREINFRA,YB,1150,1150,1150,1150,1150,962,10,11500,10-JUL-2017,1,INE872A07TN4
SRF,EQ,1536,1552.95,1521.6,1546.85,1546,1534.2,28867,44503620.2,10-JUL-2017,969,INE647A01010
SRHHYPOLTD,EQ,124.55,129.95,124.55,127.6,128,127.25,1853,235307.45,10-JUL-2017,42,INE917H01012
SRIPIPES,EQ,385,385,371.85,374.75,374.85,376.25,31188,11679627.95,10-JUL-2017,428,INE943C01027
SRSLTD,BE,3.25,3.3,3.25,3.3,3.3,3.15,87853,289889.9,10-JUL-2017,63,INE219H01039
SRTRANSFIN,EQ,1198.65,1198.65,1000.05,1055.5,1056,1089.7,242050,255451300.55,10-JUL-2017,7205,INE721A01013
SRTRANSFIN,NU,1700,1700,1700,1700,1700,1695,10,17000,10-JUL-2017,1,INE721A07DO5
SRTRANSFIN,NW,1035,1040,1035,1039.99,1039.99,1041.55,401,415789.64,10-JUL-2017,12,INE721A07FV5
SSWL,EQ,869,884,869,876.05,878,868.25,2419,2119447.9,10-JUL-2017,92,INE802C01017
STAMPEDE,EQ,7.45,7.55,7.45,7.55,7.55,7.2,212279,1601657.75,10-JUL-2017,118,INE224E01028
STAN,DR,60,60,59.15,59.75,59.95,59.65,4191,250751.95,10-JUL-2017,29,INE028L21018
STAR,EQ,994.05,994.05,974.1,982.1,982,973.7,41979,41218149.2,10-JUL-2017,678,INE939A01011
STARCEMENT,EQ,128,128,123,127.15,128,125.35,80251,10204085.5,10-JUL-2017,166,INE460H01021
STARPAPER,EQ,207.1,213,207.1,210.95,211.4,207.5,23747,5002048.75,10-JUL-2017,397,INE733A01018
STCINDIA,EQ,162.75,172.4,162.75,171.35,170.75,161.2,150056,25632033,10-JUL-2017,2471,INE655A01013
STEELCITY,SM,59.95,59.95,59.95,59.95,59.95,60,2000,119900,10-JUL-2017,1,INE395H01011
STEL,EQ,78.2,78.2,77.6,77.95,77.65,79.85,2870,223817,10-JUL-2017,16,INE577L01016
STERLINBIO,EQ,4.9,4.95,4.3,4.4,4.5,4.7,115060,526100.3,10-JUL-2017,172,INE324C01038
STERTOOLS,EQ,260.45,268.5,247.95,260.9,260.8,261.45,3073,801156.85,10-JUL-2017,137,INE334A01023
STRTECH,EQ,154.85,180,154.85,159.75,160,158.95,129867,20734831.05,10-JUL-2017,1281,INE089C01029
SUBEX,EQ,10.2,10.7,10,10.5,10.4,10.2,2199131,23052414.6,10-JUL-2017,1040,INE754A01014
SUBROS,EQ,255,256.95,243.95,254.3,252.4,256.3,3941,999271.1,10-JUL-2017,148,INE287B01021
SUDARSCHEM,EQ,391,391,378,383.6,384.4,386.4,5964,2295741.85,10-JUL-2017,213,INE659A01023
SUJANAUNI,EQ,1.15,1.35,1.1,1.2,1.25,1.2,9416,11353.75,10-JUL-2017,23,INE216G01011
SUMEETINDS,EQ,33.5,35,33.2,33.7,33.85,33.55,38997,1317494.75,10-JUL-2017,226,INE235C01010
SUMMITSEC,EQ,667.9,667.9,643,650,650,656.85,172,111680.3,10-JUL-2017,32,INE519C01017
SUNCLAYLTD,EQ,4365,4420,4323.05,4399.95,4400,4354.9,410,1801310.95,10-JUL-2017,109,INE105A01035
SUNDARAM,EQ,3.25,3.55,3.15,3.2,3.15,3.25,158140,514497.6,10-JUL-2017,135,INE108E01023
SUNDARMFIN,EQ,1614.9,1625,1601,1613.95,1610,1603.85,1494,2408072.95,10-JUL-2017,138,INE660A01013
SUNDRMBRAK,EQ,492.8,599.95,476.6,535.25,535,541.55,1648,887279.8,10-JUL-2017,92,INE073D01013
SUNDRMFAST,EQ,427.7,430.4,424,428.65,429.75,428.75,14803,6331151.9,10-JUL-2017,351,INE387A01021
SUNFLAG,EQ,49.7,49.7,41.85,42.3,42.55,41.45,703780,30073537,10-JUL-2017,2125,INE947A01014
SUNILHITEC,EQ,13.25,13.35,12.9,13.15,13.15,13.15,724360,9506895.9,10-JUL-2017,766,INE305H01028
SUNPHARMA,EQ,570.6,576.2,550,563.7,563.7,549,1032613,583945376.6,10-JUL-2017,13522,INE044A01036
SUNTECK,EQ,476.5,483.95,475,481.5,478,475.7,28387,13575263.25,10-JUL-2017,352,INE805D01026
SUNTV,EQ,830,842,816,830,831,828,249830,207715969.9,10-JUL-2017,2813,INE424H01027
SUPERHOUSE,EQ,154.95,154.95,147.55,148.65,149,148.75,2418,360542.7,10-JUL-2017,43,INE712B01010
SUPERSPIN,EQ,17.15,17.45,16.9,17.25,16.9,16.8,44971,771981,10-JUL-2017,126,INE662A01027
SUPPETRO,EQ,372.85,372.85,365.1,367.7,368.95,368.35,12763,4694299.85,10-JUL-2017,157,INE663A01017
SUPRAJIT,EQ,313.8,322,303,306.1,306,309.8,11932,3701725.6,10-JUL-2017,335,INE399C01030
SUPREMEIND,EQ,1233,1442.6,1205,1233.65,1237.05,1222.55,29447,36249957.7,10-JUL-2017,1336,INE195A01028
SUPREMEINF,EQ,80,92,79,81.1,81,77.55,446410,37789853.4,10-JUL-2017,4417,INE550H01011
SUPREMETEX,EQ,4.2,4.55,4.2,4.35,4.35,4.4,65192,281832.15,10-JUL-2017,67,INE651G01027
SURANAIND,EQ,3.5,3.5,3.35,3.5,3.5,3.35,9100,31827.5,10-JUL-2017,9,INE659D01019
SURANASOL,EQ,18.9,19.35,18.6,18.7,18.75,18.9,13933,261151.8,10-JUL-2017,74,INE272L01022
SURANAT&P,EQ,4.9,4.95,4.5,4.85,4.9,4.65,12618,59553.7,10-JUL-2017,23,INE130B01031
SURYALAXMI,EQ,117,124.75,113.25,116.15,115.5,113.65,28930,3374933.55,10-JUL-2017,224,INE713B01026
SURYAROSNI,EQ,288.5,289.5,286.05,288.05,288.35,288.6,7884,2271509,10-JUL-2017,166,INE335A01012
SUTLEJTEX,EQ,900,935,900,915.65,913.5,913.7,803,735577.35,10-JUL-2017,92,INE645H01019
SUVEN,EQ,180,180,170,173.65,173.1,172.8,53246,9233861,10-JUL-2017,1109,INE495B01038
SUZLON,EQ,19.95,19.95,18,18.85,18.85,18.55,9084319,170928149.4,10-JUL-2017,5529,INE040H01021
SWANENERGY,EQ,134,145.7,132.5,134.35,134.1,131.25,39920,5368268.3,10-JUL-2017,376,INE665A01038
SWARAJENG,EQ,2355,2355,2233,2260.6,2260,2337.15,3350,7676742.1,10-JUL-2017,184,INE277A01016
SWELECTES,EQ,620,658.8,605,611.05,608,611.7,23908,14713080.75,10-JUL-2017,827,INE409B01013
SYMPHONY,EQ,1338,1340,1324.95,1329.8,1335.9,1341.9,1481,1975351.45,10-JUL-2017,141,INE225D01027
SYNCOM,EQ,5.6,5.6,5.4,5.45,5.5,5.35,18419,102274.05,10-JUL-2017,49,INE602K01014
SYNDIBANK,EQ,78.05,79.2,76.5,78.7,78.5,76.4,842724,66272809.1,10-JUL-2017,2893,INE667A01018
SYNGENE,EQ,470.4,472.75,465.2,468.85,469.85,473.45,15556,7311737.5,10-JUL-2017,664,INE398R01022
TAINWALCHM,EQ,74,74.5,74,74.5,74.5,67.75,3883,289004,10-JUL-2017,39,INE123C01018
TAJGVK,EQ,177,177,168.9,169.95,169.1,173.6,11446,1964227.7,10-JUL-2017,205,INE586B01026
TAKE,EQ,168,170.5,160.75,169.6,169.35,167.85,58856,9951132.25,10-JUL-2017,534,INE142I01023
TALBROAUTO,EQ,205,212,201.9,205.9,207.5,206,7334,1510304.6,10-JUL-2017,141,INE187D01011
TALWALKARS,EQ,305,322,284.8,319.65,318.5,312.95,40195,12800520.75,10-JUL-2017,739,INE502K01016
TANLA,EQ,37.2,38.55,32.6,38.05,37.9,37,439264,16557437.5,10-JUL-2017,1332,INE483C01032
TANTIACONS,BE,18.35,19.3,18.3,18.7,18.5,18.75,1221,22644.25,10-JUL-2017,18,INE388G01018
TARAJEWELS,EQ,27.5,27.7,27,27.3,27.4,27.25,6936,189555.5,10-JUL-2017,53,INE799L01016
TARMAT,EQ,38.85,39.9,37.1,38,38,38.85,1189,45679.1,10-JUL-2017,15,INE924H01018
TASTYBITE,EQ,4950,5050,4810,4886.45,5000,4963.7,196,959694.7,10-JUL-2017,66,INE488B01017
TATACHEM,EQ,648.7,655,647.7,648.9,649,648.5,61841,40156384.85,10-JUL-2017,1095,INE092A01019
TATACOFFEE,EQ,150,150,142.7,146.75,146.9,142.75,655185,96055483.85,10-JUL-2017,4211,INE493A01027
TATACOMM,EQ,670.5,679,664,669.55,670.8,668.5,115023,77124562.45,10-JUL-2017,4519,INE151A01013
TATAELXSI,EQ,1650,1721.8,1650,1707.65,1707,1695.8,76568,130966132.1,10-JUL-2017,2674,INE670A01012
TATAGLOBAL,EQ,159,167.85,156.8,166.55,167.2,157.75,4761386,786607936,10-JUL-2017,22914,INE192A01025
TATAINVEST,EQ,725,735,725,729.8,730,727.55,20251,14769578.6,10-JUL-2017,503,INE672A01018
TATAMETALI,EQ,755.8,765,745,749.3,749,752.2,20634,15502294.9,10-JUL-2017,648,INE056C01010
TATAMOTORS,EQ,460,460,424.2,446.95,447,436.85,1189742,531357455.3,10-JUL-2017,10582,INE155A01022
TATAMTRDVR,EQ,284,284,265,268.15,268.3,265,142895,38378047.7,10-JUL-2017,2063,IN9155A01020
TATAPOWER,EQ,89.05,89.05,81,83.45,83.4,81.7,1442406,120304625.7,10-JUL-2017,3828,INE245A01021
TATASPONGE,EQ,827,828,816,824.05,824.5,821.1,23163,19085181.8,10-JUL-2017,871,INE674A01014
TATASTEEL,EQ,558.9,561.6,549.1,559.35,558.45,553.35,1089492,607925299.05,10-JUL-2017,13001,INE081A01012
TBZ,EQ,95.4,97.9,94.3,94.75,94.5,94.85,25962,2471400.3,10-JUL-2017,286,INE760L01018
TCI,EQ,344,344.2,335.35,337.95,338,339.25,18652,6333915.5,10-JUL-2017,506,INE688A01022
TCIDEVELOP,EQ,380,432.4,363.7,379.35,379.8,365,863,334553.1,10-JUL-2017,34,INE662L01016
TCIEXP,EQ,560.05,667,555.1,563.35,564,565.25,4877,2754302.95,10-JUL-2017,168,INE586V01016
TCIFINANCE,EQ,23.6,24,23.25,23.75,23.95,23.35,5145,122075.5,10-JUL-2017,31,INE911B01018
TCS,EQ,2341,2444.9,2331,2434.95,2435,2331.95,398392,966714360.85,10-JUL-2017,12486,INE467B01029
TDPOWERSYS,EQ,237,247.7,237,243.85,242,239.65,44601,10853798.5,10-JUL-2017,751,INE419M01019
TEAMLEASE,EQ,1513,1513,1401,1471.05,1470,1444.55,2327,3421948.25,10-JUL-2017,156,INE985S01024
TECHIN,EQ,5.3,5.3,5.3,5.3,5.3,5.5,704,3731.2,10-JUL-2017,2,INE778A01021
TECHM,EQ,399,399,369.3,384.1,383.25,380,270762,104170240,10-JUL-2017,3678,INE669C01036
TECHNO,EQ,383.25,389.9,382.1,383.3,383.1,384.35,2083,799364,10-JUL-2017,85,INE286K01024
TECHNOFAB,EQ,260.1,260.1,236.05,243.45,241.6,239.55,652,159689.75,10-JUL-2017,23,INE509K01011
TEJASNET,EQ,350,373.5,344.9,367.3,368.05,346.85,764396,279158527.1,10-JUL-2017,10817,INE010J01012
TERASOFT,EQ,78.3,79.5,78,79.25,79,78.8,2132,168202,10-JUL-2017,49,INE482B01010
TEXINFRA,EQ,46.75,48.4,46.75,47.95,47.9,46.5,131240,6286235.8,10-JUL-2017,289,INE435C01024
TEXMOPIPES,EQ,22.8,22.8,21.75,22,22,22.4,19891,437650,10-JUL-2017,98,INE141K01013
TEXRAIL,EQ,94.65,95,94,94.5,94.1,93.8,81817,7732977.9,10-JUL-2017,458,INE621L01012
TFCILTD,EQ,110.1,110.1,106.5,107.15,107.05,108.9,115976,12495766.2,10-JUL-2017,1150,INE305A01015
TFL,BE,14.5,14.5,13.4,13.95,13.45,14.1,3261,45002.9,10-JUL-2017,16,INE804H01012
TGBHOTELS,EQ,59.55,61.25,58.7,60.15,60.3,59.25,12406,742631.2,10-JUL-2017,130,INE797H01018
THANGAMAYL,EQ,240,244.5,235,243.25,242.05,241.5,63,15022.05,10-JUL-2017,16,INE085J01014
THEJO,SM,355,355,323.1,331.3,323.1,339,2400,795120,10-JUL-2017,4,INE121N01019
THEMISMED,EQ,544.6,559.95,530,540.1,545,528.7,173,93730.85,10-JUL-2017,35,INE083B01016
THERMAX,EQ,947,947,916.5,923.35,924,917.4,1131,1044635.45,10-JUL-2017,101,INE152A01029
THIRUSUGAR,EQ,60.8,60.8,58,59.1,58.75,60.8,2101,124489.05,10-JUL-2017,49,INE409A01015
THOMASCOOK,EQ,241.75,248.7,240,243.4,243,240.05,99539,24199333.4,10-JUL-2017,1502,INE332A01027
THYROCARE,EQ,741.95,871,735,740.35,738.4,738.15,2607,1931339.1,10-JUL-2017,256,INE594H01019
TI,EQ,12.9,13,12.7,12.85,12.8,12.85,38162,490124.95,10-JUL-2017,114,INE133E01013
TIDEWATER,EQ,6122,6155,6026,6122.8,6125,6080.65,719,4406102.6,10-JUL-2017,161,INE484C01022
TIIL,EQ,476,481.9,451,463,463,457.65,940,433880.85,10-JUL-2017,42,INE545H01011
TIJARIA,BE,8.25,8.25,8.2,8.2,8.2,8.6,2116,17376.2,10-JUL-2017,6,INE440L01017
TIL,EQ,435.9,435.9,421,429.45,429.95,431.25,4572,1962911.7,10-JUL-2017,147,INE806C01018
TIMESGTY,EQ,33.5,33.5,33.4,33.4,33.4,31.45,550,18400,10-JUL-2017,8,INE289C01025
TIMETECHNO,EQ,163.9,163.9,160,161.55,161,161.3,20632,3338772.55,10-JUL-2017,311,INE508G01029
TIMKEN,EQ,765.5,779,713.15,764.1,762.2,759.1,23387,17892654.8,10-JUL-2017,902,INE325A01013
TINPLATE,EQ,126,128.3,123.5,125.15,124.8,124.5,535490,67598179.65,10-JUL-2017,3425,INE422C01014
TIPSINDLTD,EQ,68,68.8,66.2,67.95,68.4,68.95,3039,206179.75,10-JUL-2017,43,INE716B01011
TIRUMALCHM,EQ,1034.5,1042,975,1019.1,1020.35,1032.85,12430,12708173.4,10-JUL-2017,630,INE338A01016
TITAN,EQ,540.05,540.05,520,536.75,536.5,532.5,511607,274008433.55,10-JUL-2017,4805,INE280A01028
TMRVL,EQ,159,164,156.25,161.9,156.25,160.15,7195,1160620.65,10-JUL-2017,140,INE759V01019
TNPETRO,EQ,63.25,63.25,57.7,58.75,58.95,57.75,190639,11300624.15,10-JUL-2017,896,INE148A01019
TNPL,EQ,321.45,322.8,317.5,321.75,321.1,316.45,13104,4208077,10-JUL-2017,276,INE107A01015
TOKYOPLAST,EQ,164,164,156,157.6,157.7,156.95,4822,764438.7,10-JUL-2017,113,INE932C01012
TORNTPHARM,EQ,1299,1315,1170,1300.9,1310.5,1298.4,35325,45928093.8,10-JUL-2017,1145,INE685A01028
TORNTPOWER,EQ,190,190.05,184,189.1,189.2,185.95,248505,46824233.65,10-JUL-2017,2218,INE813H01021
TPLPLASTEH,EQ,505,514.9,492,501.4,498.5,512.7,2587,1309790.3,10-JUL-2017,24,INE413G01014
TREEHOUSE,EQ,20,20.45,19.15,19.85,19.75,19.9,108430,2151450.95,10-JUL-2017,504,INE040M01013
TRENT,EQ,268.5,268.5,245.95,247.25,246.4,248.4,25311,6296547.6,10-JUL-2017,515,INE849A01020
TRF,EQ,234.45,236,232.55,233.95,234,232.7,7136,1669722.7,10-JUL-2017,229,INE391D01019
TRIDENT,EQ,80.6,84,80.6,82.3,82.4,80.55,157868,12974624.5,10-JUL-2017,1374,INE064C01014
TRIGYN,BE,126.1,129.95,124.6,126,124.6,128.15,11631,1470613,10-JUL-2017,80,INE948A01012
TRIL,EQ,380.4,392.15,352,377.35,385,374.5,12165,4641276.65,10-JUL-2017,400,INE763I01018
TRITURBINE,EQ,150,150,146.5,147.3,147.5,151.1,18159,2691209.35,10-JUL-2017,339,INE152M01016
TRIVENI,EQ,76.7,79,76.7,77.75,78,75.6,146390,11401566.05,10-JUL-2017,867,INE256C01024
TTKHLTCARE,EQ,770,786.95,768.7,776.3,770.55,768.95,140,108425.2,10-JUL-2017,26,INE910C01018
TTKPRESTIG,EQ,6355,6400,6355,6397.6,6397.8,6371.2,216,1379980.2,10-JUL-2017,59,INE690A01010
TTL,BE,85.55,89.85,83.15,87.65,86.1,85.6,2423,210525.6,10-JUL-2017,40,INE592B01016
TTML,EQ,10,10,7.9,8.25,8.2,8.6,2928028,24356408.5,10-JUL-2017,2590,INE517B01013
TUBEINVEST,EQ,750.95,782.45,726,774.7,776.5,745.05,92704,71311956.2,10-JUL-2017,3412,INE149A01025
TULSI,EQ,3.95,4.1,3.85,4,4,3.9,2116,8506.45,10-JUL-2017,14,INE474I01012
TV18BRDCST,EQ,37.95,38.25,37,37.9,37.8,37.4,798634,30237666.15,10-JUL-2017,1181,INE886H01027
TVSELECT,EQ,194,197.5,192.2,193.8,194.7,194.45,22140,4320872.55,10-JUL-2017,305,INE236G01019
TVSMOTOR,EQ,630.75,630.75,563,571.15,570,573.45,120568,69258896,10-JUL-2017,2078,INE494B01023
TVSSRICHAK,EQ,3900.05,3988,3862.25,3874.7,3864,3919.7,2701,10471134.15,10-JUL-2017,384,INE421C01016
TVTODAY,EQ,255.5,262,250,255.2,255,255.5,19859,5089877.8,10-JUL-2017,326,INE038F01029
TVVISION,EQ,241,245,236.05,238.95,237.25,241.2,43039,10338347.45,10-JUL-2017,332,INE871L01013
TWL,EQ,117.35,118,117,117.25,117.3,117.2,80472,9447287.4,10-JUL-2017,646,INE615H01020
UBHOLDINGS,BE,25,26,25,25.45,25.5,25.75,33017,831855.2,10-JUL-2017,102,INE696A01025
UBL,EQ,802.1,812,800,807.6,808,806.55,20995,16950780.95,10-JUL-2017,953,INE686F01025
UCALFUEL,EQ,215,215,211.45,212.15,212.1,213.65,5420,1152393.15,10-JUL-2017,142,INE139B01016
UCOBANK,EQ,34.5,35,34.05,34.75,34.85,34.5,153343,5333348.4,10-JUL-2017,674,INE691A01018
UFLEX,EQ,435,435,336,423.3,422.4,419.5,134703,57049923.15,10-JUL-2017,1236,INE516A01017
UFO,EQ,390,400,383.45,385.4,384,390.4,49700,19169150.4,10-JUL-2017,618,INE527H01019
UGARSUGAR,EQ,28.05,28.05,25.25,27.05,27,27.8,56521,1536842.95,10-JUL-2017,390,INE071E01023
UJAAS,EQ,27.9,28.4,27.2,27.65,27.6,27.9,157050,4363676.4,10-JUL-2017,930,INE899L01022
UJJIVAN,EQ,325,329.9,322,326.75,326.75,320.7,414955,135804515.55,10-JUL-2017,3874,INE334L01012
ULTRACEMCO,EQ,4110.1,4165,4097.95,4135.15,4149,4096.9,26486,109677287.75,10-JUL-2017,1716,INE481G01011
UMANGDAIRY,EQ,86,86,81.1,81.7,82,82.7,2997,246791.7,10-JUL-2017,50,INE864B01027
UNICHEMLAB,EQ,267,273.9,264,270.2,269,269.75,10243,2782888.25,10-JUL-2017,227,INE351A01035
UNIENTER,EQ,80.95,80.95,78.2,80.2,79,80.05,10430,836550.1,10-JUL-2017,87,INE037A01022
UNIONBANK,EQ,154.9,157.5,151.95,156.85,156.75,151,777061,121830952.4,10-JUL-2017,4565,INE692A01016
UNIPLY,EQ,314,314.05,310.55,311.6,311.35,314.45,1452,453020.35,10-JUL-2017,62,INE950G01015
UNITECH,EQ,9.35,9.35,7.75,8.1,8.3,7.8,41063533,334699930.15,10-JUL-2017,13036,INE694A01020
UNITEDBNK,EQ,19.8,20.4,19.6,20,19.95,19.7,184129,3690426.75,10-JUL-2017,541,INE695A01019
UNITEDTEA,EQ,319,319,319,319,319,312.35,29,9251,10-JUL-2017,3,INE458F01011
UNITY,EQ,7.2,7.35,7.05,7.25,7.35,7.2,13392,97111.75,10-JUL-2017,59,INE466H01028
UNIVCABLES,EQ,108.5,108.8,105.1,106.05,106.5,107.65,34104,3639856.6,10-JUL-2017,249,INE279A01012
UPL,EQ,861.85,861.85,848,850.8,852,849.4,131388,111747261.95,10-JUL-2017,1713,INE628A01036
UPL,Q1,17.45,17.45,17.25,17.25,17.25,17.5,697,12056.25,10-JUL-2017,3,INE628A03024
URJA,EQ,0.95,0.95,0.85,0.9,0.9,0.9,32908,30521.45,10-JUL-2017,17,INE550C01020
USHAMART,EQ,19.25,19.25,18.8,18.85,18.8,19,44975,853134.35,10-JUL-2017,123,INE228A01035
USHERAGRO,BE,8.05,8.45,8.05,8.1,8.1,8.2,6473,52431.9,10-JUL-2017,16,INE235G01011
UTINIFTETF,EQ,1006,1040,1000,1003.3,1003.3,993.55,10,10137.3,10-JUL-2017,8,INF789FB1X41
UTISENSETF,EQ,324.55,324.55,324.55,324.55,324.55,323.8,1,324.55,10-JUL-2017,1,INF789FB1X58
UTTAMSTL,EQ,30.55,30.7,30,30.45,30.55,30.05,23962,729102.35,10-JUL-2017,120,INE699A01011
UTTAMSUGAR,EQ,140.1,141,137.6,139.05,139.15,140.35,14049,1960629.2,10-JUL-2017,161,INE786F01031
UVSL,EQ,0.55,0.55,0.5,0.5,0.5,0.5,35355,18394.7,10-JUL-2017,35,INE292A01023
V2RETAIL,EQ,239.15,243.2,239,241.45,242,240.15,9761,2357952.2,10-JUL-2017,175,INE945H01013
VADILALIND,EQ,864.95,874.9,847.65,859.85,860.5,864.95,8424,7287820.1,10-JUL-2017,660,INE694D01016
VAIBHAVGBL,EQ,515.2,536,512.25,530.55,530,529.3,4221,2242573.6,10-JUL-2017,552,INE884A01019
VAKRANGEE,EQ,426.8,446,426.8,444.55,446,440.2,150920,66899705.6,10-JUL-2017,1863,INE051B01021
VALUEIND,EQ,9.3,9.3,7.75,8.55,8.35,8.55,11708,99103.5,10-JUL-2017,36,INE352A01017
VARDHACRLC,EQ,50.9,50.9,48.2,48.55,49.2,48.25,3749,181898.35,10-JUL-2017,29,INE116G01013
VARDMNPOLY,EQ,54.1,54.9,53.5,54.55,54.9,54.65,11994,651573.55,10-JUL-2017,151,INE835A01011
VASCONEQ,EQ,39.3,39.3,38.7,38.95,39,38.85,106211,4143625.65,10-JUL-2017,328,INE893I01013
VASWANI,EQ,8.6,9.55,8.6,9.4,9.55,9.5,3306,31145.7,10-JUL-2017,27,INE590L01019
VBL,EQ,533.9,533.9,476.1,521.9,524.05,531.9,15218,7945717.75,10-JUL-2017,354,INE200M01013
VEDL,EQ,261.9,261.9,251.15,260.7,260.3,257.1,1434378,374041602.25,10-JUL-2017,8310,INE205A01025
VENKEYS,EQ,2502.55,2550,2283.25,2439.2,2438,2403.4,137442,334658118.55,10-JUL-2017,9813,INE398A01010
VENUSREM,EQ,95.3,95.35,93.7,94.6,94.35,94.1,4997,471414.6,10-JUL-2017,324,INE411B01019
VESUVIUS,EQ,1340,1374.9,1340,1366,1355,1356.6,2722,3714115.6,10-JUL-2017,135,INE386A01015
VETO,EQ,186.4,190,185,186.45,186.6,185.05,14952,2794917.35,10-JUL-2017,205,INE918N01018
VGUARD,EQ,179.1,182.95,179.1,181.85,182.5,179.05,153800,27965856.75,10-JUL-2017,1165,INE951I01027
VHL,EQ,3350,3499,3350,3418.05,3433,3349.3,65,223840.1,10-JUL-2017,31,INE701A01023
VICEROY,EQ,19.5,20.1,19.1,19.35,19.3,19.3,132599,2581746.95,10-JUL-2017,274,INE048C01017
VIDEOIND,EQ,26,28.15,26,28.15,28.15,26.85,222688,6263170.35,10-JUL-2017,246,INE703A01011
VIDHIING,EQ,66.6,67.95,65.5,65.65,65.5,65.95,19781,1306696.4,10-JUL-2017,202,INE632C01026
VIJAYABANK,EQ,75.2,77.5,74.8,75.35,74.9,74.85,316805,23969032.2,10-JUL-2017,1222,INE705A01016
VIJIFIN,BE,4,4,4,4,4,4.2,500,2000,10-JUL-2017,2,INE159N01027
VIJSHAN,EQ,24,24,21.3,21.95,22.1,22.8,102921,2240689.3,10-JUL-2017,261,INE806F01011
VIKASECO,EQ,22.2,22.25,21.5,21.6,21.55,21.6,198860,4328186.9,10-JUL-2017,436,INE806A01020
VIMALOIL,BE,20.35,20.35,20.35,20.35,20.35,21.15,10,203.5,10-JUL-2017,1,INE067D01015
VIMTALABS,EQ,140,143.6,139,141,141,141.55,5582,786131.1,10-JUL-2017,112,INE579C01029
VINATIORGA,EQ,936.45,960,936.45,940.8,938,949.05,1665,1573273.55,10-JUL-2017,149,INE410B01029
VINDHYATEL,EQ,893.65,893.65,865.5,881.85,876.55,881.75,3063,2701786.15,10-JUL-2017,149,INE707A01012
VINYLINDIA,EQ,91.25,91.25,85.1,87.85,87,88.75,67256,5898961.3,10-JUL-2017,768,INE250B01029
VIPCLOTHNG,EQ,73,73,68.1,70.55,70.6,71.8,106217,7529417.35,10-JUL-2017,440,INE450G01024
VIPIND,EQ,194.65,195.3,189.1,189.8,189.75,192.75,38273,7275686.85,10-JUL-2017,482,INE054A01027
VIPULLTD,EQ,80.5,84.95,80,83.75,84,79.6,157968,12851868.3,10-JUL-2017,500,INE946H01037
VISAKAIND,EQ,559.7,559.7,439.35,539.35,539.5,538.2,14856,7927049.95,10-JUL-2017,379,INE392A01013
VISASTEEL,EQ,22.1,23.35,22,23.1,23.15,23.05,9278,213831.45,10-JUL-2017,59,INE286H01012
VISESHINFO,EQ,0.1,0.15,0.1,0.15,0.15,0.15,649880,91244.15,10-JUL-2017,79,INE861A01058
VISHNU,EQ,259.9,274.9,259.9,271.3,272.5,260.1,35555,9607581.5,10-JUL-2017,821,INE270I01014
VISUINTL,BE,0.05,0.05,0.05,0.05,0.05,0.05,1500,75,10-JUL-2017,1,INE965A01016
VIVIDHA,EQ,1.2,1.25,1.2,1.2,1.25,1.2,94004,114131.15,10-JUL-2017,101,INE370E01029
VIVIMEDLAB,EQ,128.5,132.1,127,128.7,128.6,126.6,249099,32143218.55,10-JUL-2017,2109,INE526G01021
VLSFINANCE,EQ,67.4,67.75,66.1,66.8,67,67.5,14094,943441.6,10-JUL-2017,145,INE709A01018
VMART,EQ,1250,1282,1241.25,1249.4,1254,1257.85,2400,3009670.8,10-JUL-2017,122,INE665J01013
VOLTAMP,EQ,1278.75,1426,1278,1281.85,1288,1260.3,4683,6053280.65,10-JUL-2017,280,INE540H01012
VOLTAS,EQ,465,469.75,463,467,467,466.55,131018,61227666.65,10-JUL-2017,1201,INE226A01021
